platform,komentar,timestamp
youtube,Closer and closer and closaaahhhh!,20 jam yang lalu
youtube,"No way he’s back…..that’s how you do it dawg. Back better than ever, with gods grace",21 jam yang lalu
youtube,He is just so talented ❤,21 jam yang lalu
youtube,Aura in the simplest powerful form 💯,21 jam yang lalu
youtube,Bro really committed to keeping his hair short,21 jam yang lalu
youtube,彼が歌ってくれているのがただ嬉しい。ずっと応援してる。いつでも彼は才能溢れて格好いい。沢山の困難を超えて歌い続けてくれてありがとう。大好き。,21 jam yang lalu
youtube,TE AMO CON TODO MI CORAZÓN Y PARA SIEMPRE😭😭😭😭💜💜💜,21 jam yang lalu
youtube,"Closer, closer and closaaaaa 😍",21 jam yang lalu
youtube,If this is lazy go watch Justin Timberlake performing in Romania at Electric Castle 2025 to see what lazy really means.,21 jam yang lalu
youtube,Omg,21 jam yang lalu
youtube,"AI could never
Great camera, great song, great energy and people sharing love",21 jam yang lalu
youtube,Insane talent always has been. And now he is free doing his thing the way he wants. ❤ he will rise to steroid heights now. Watch out😊,21 jam yang lalu
youtube,Это песня Ивана Дорна целовать другого только в другой интерпретации послушайте,21 jam yang lalu
youtube,"This is definitely insane,, i love ya justin!!",21 jam yang lalu
youtube,"I love this guy!!!, and I’m 73!! He is adorable!!",21 jam yang lalu
youtube,Amo,21 jam yang lalu
youtube,Wasn’t it just the influencers who were complaining? Genuinely asking? So many on TikTok complaining.,21 jam yang lalu
youtube,Best part. 😭😭,19 jam yang lalu
youtube,Awesome he is so deserving Im 60y and love this for him❤,21 jam yang lalu
youtube,Great show 👌🔥🔥🤔,21 jam yang lalu
youtube,💜💜💜💜,21 jam yang lalu
youtube,OUR GUY IS BACK! WHAT A GREAT PERFORMANCE!,21 jam yang lalu
youtube,THERE ARE NO WORDS......THIS IS AMAZING!,21 jam yang lalu
youtube,Just got bieber fever all over again 😍🫶😚,22 jam yang lalu (diedit)
youtube,"Canta muy bonito , es un gran Artista , el gran amor de mi hermana menor , resaltó su madurez y talento.",22 jam yang lalu (diedit)
youtube,Hearing his smile in the song is nothing short of amazing ❤,22 jam yang lalu
youtube,🎀🎀🎀🎀,22 jam yang lalu
youtube,❤❤❤,22 jam yang lalu
youtube,GOOOOOOOOOOOOAAAAAAAAAAAAAAAAT,22 jam yang lalu
youtube,Chills😉👏👏👏,22 jam yang lalu
youtube,"This is such a cool way to film a performance. Awesome choreography, framing and use of lighting. Love it.",22 jam yang lalu
youtube,Hii,22 jam yang lalu
youtube,I love you Justin ❤❤❤❤❤❤,22 jam yang lalu
youtube,Omg the closer and closer part,22 jam yang lalu
youtube,Justin was playing around on YouTube because they sponsored the event. Coachella will strem live Sunday on Youtube and other shows will be available after.,22 jam yang lalu
youtube,Truth love,22 jam yang lalu
youtube,O love youuuuuuuuuuuuu,22 jam yang lalu
youtube,This healed my soul 🫶🏼😍,22 jam yang lalu
youtube,😎  🐈!,22 jam yang lalu
youtube,These people superstars are surrounded with too much noise that they go super minimalistic,22 jam yang lalu
youtube,I love this song 🎵 ❤️,22 jam yang lalu
youtube,미쳤어 너무 좋아 영상도 영화같아,23 jam yang lalu
youtube,"Modeling healing and moving thru trauma, shame, and perseverance. This process is something the generations before him were never  taught. Mad respect and wish only the best for JB!!!",23 jam yang lalu
youtube,I just kept thinking “please do one less lonely girl” 😭,23 jam yang lalu
youtube,Cant get over this performance 🥹🤍🤏🏻,23 jam yang lalu (diedit)
youtube,The sound person who approved of those levels need to be fired.,23 jam yang lalu
youtube,To all the ppl supporting JB thank you so much 🥺❤️,23 jam yang lalu
youtube,“hailey” the luckiest girl on earth 😭,23 jam yang lalu
youtube,Justin xo,23 jam yang lalu
youtube,The way he dresses speaks so loudly.,23 jam yang lalu
youtube,Omy ghoddd,23 jam yang lalu
youtube,"How can you think a performance is genuinely bad when you see an artist completely in their element, happy, and just fully immersed in the music and the moment with the fans? Especially someone who for a lot of his life has not been at peace, content, or in control of his own art. I get it not being your style of music, not being a fan of him, and/or not approving of some of the things he’s done. He doesn’t really fall into what I tend to listen to either, but it’s still an objectively solid performance. Plus, I can’t hate on anything when someone has a genuine smile and has that look of pure joy in their eyes. Everyone should have a moment where they get to feel that. So, I’m always going to root for those instances. The level of hate it’s getting just seems unwarranted. In my opinion if it wasn’t such a controversial and polarized artist/fandom I don’t think it would’ve gotten the same response. I’m not sure if that makes sense how I’m writing it, but hopefully you can see what I’m aiming for.",23 jam yang lalu
youtube,So Mike actually played with them?? Holy moly. 🖤,23 jam yang lalu
youtube,Great video! Really enjoyed it.,23 jam yang lalu
youtube,Love this for Justin❤,23 jam yang lalu
youtube,"Yall do realize he sacrificed his childhood and innocence for us to have our own outlet of happiness in our own childhoods
I rlly feel like I grew w him in every aspect",23 jam yang lalu (diedit)
youtube,This is gonna easily do 24M views in the next month,23 jam yang lalu
youtube,"Hands in the aaaaiiiiirrrrrrrrrrr u mfkrsssss dafar dafar buffeerrrrrr kkamammmaaarrrrrr...........,.. yeaaaaaa",23 jam yang lalu
youtube,Soothing my soul ❤ ☮️,23 jam yang lalu
youtube,"I can’t stop coming back to this version, the guitar sounds unreallll",23 jam yang lalu
youtube,Such an ending tho,1 hari yang lalu (diedit)
youtube,He needed to express pain and begin to heal by going back and facing memories. ❤,1 hari yang lalu
youtube,Im happy for you Bieber 😢😊,1 hari yang lalu
youtube,Closer and closer and closaaaah 🤯🤯,1 hari yang lalu
youtube,JB and cameraman is amazing.🙌🙌🙌🔥,1 hari yang lalu
youtube,I love you JB forever and always ❤❤❤ so happy to see him smile that brought tears to my eyes,1 hari yang lalu
youtube,Absolutely fantastic!,1 hari yang lalu
youtube,🎉,1 hari yang lalu
youtube,He needs to post the Coachella versions of these songs on Spotify,1 hari yang lalu
youtube,POPSTAR EVEEEEER,1 hari yang lalu
youtube,It's total talent,1 hari yang lalu
youtube,SAY HELLO ARCHIE. HES A DALMATIAN MASTIFF,1 hari yang lalu
youtube,NAH IM NOT GOING TO COACHELLA. ITS BIEBER. SEE MY DOG HE LIVES ON THE PORCH. MY HOUSE IS 1032 FETTERLY AVE EAST LOS ANGELES CALIFORNIA 90022,1 hari yang lalu
youtube,Su voz ❤,1 hari yang lalu
youtube,❤❤❤❤,1 hari yang lalu
youtube,Great album!,1 hari yang lalu
youtube,I thought its was MUSIC VIDEO...,1 hari yang lalu
youtube,So proud of u JB,1 hari yang lalu
youtube,❤❤❤,1 hari yang lalu
youtube,I AGREE!,21 jam yang lalu
youtube,"It’s hard to describe
how good it sounds.",20 jam yang lalu (diedit)
youtube,That is some Mk.gee magic,1 jam yang lalu
youtube,He should have stopped the performance and sacked the guitar player on the spot,12 jam yang lalu
youtube,I wish he had this version in a video the way he emphasizes on the words.,1 jam yang lalu
youtube,🔥🔥🔥🔥🔥🔥,1 hari yang lalu
youtube,"MILLENIAL MOMS WATCHING FROM HOME! Before we were moms, we were Beliebers!!!",1 hari yang lalu
youtube,❤,1 hari yang lalu
youtube,I love seeing Beiber performing again!,1 hari yang lalu
youtube,JUSTINNNNNNN❤❤❤😭😭😭,1 hari yang lalu
youtube,"Bieber was so good! The voice is like butter, so smooth!😊❤❤❤",1 hari yang lalu
youtube,I like the vibe,1 hari yang lalu
youtube,JB still the man.,1 hari yang lalu
youtube,É o Justin,1 hari yang lalu
youtube,That smile while he’s singing is tearing me up i can’t explain it why 🥹❤️‍🩹✨,1 hari yang lalu
youtube,Could’ve chosen a begged bassist,1 hari yang lalu
youtube,Our Bieber 🥰🥰🥰,1 hari yang lalu
youtube,Beliebers know it’s been a while since we seen him look this happy 🤍 it’s everything,1 hari yang lalu
youtube,Closer closer and closaaaaah,1 hari yang lalu
youtube,How many weeks does it take to set that stage up?,1 hari yang lalu
youtube,❤❤justin bieber🎉,1 hari yang lalu
youtube,🥹🫶,1 hari yang lalu
youtube,🤩🥰,1 hari yang lalu
youtube,He looks so happy. 🥺😭❤,1 hari yang lalu
youtube,💜💜💜,1 hari yang lalu
youtube,❤❤❤❤,1 hari yang lalu
youtube,"Omg he looks SO happy, and healthy",1 hari yang lalu
youtube,"Ladies and gentlemen, it's a pandemic of Bieber Fever 💜",1 hari yang lalu
youtube,❤❤❤❤❤❤❤,1 hari yang lalu
youtube,"SPOTIFY, COACHELLA, PLZ ADD THIS VERSION 🙏🏻🙏🏻🙏🏻🙏🏻 BEGGING",1 hari yang lalu
youtube,10 M 🫪,1 hari yang lalu
youtube,"How are you hating on one of the biggest artist on earth who knows what performance is?!
The industry did him dirty and this is straight up healing session for him and fans and literally everyone! ❤❤❤❤❤❤",1 hari yang lalu
youtube,Definitely one the best outros of any performer ever!,1 hari yang lalu
youtube,1:25closer and closer and closerahhhh,1 hari yang lalu
youtube,I love you😢,1 hari yang lalu
youtube,Goat,1 hari yang lalu
youtube,"I think im officially a Belieber. Im praying and rooting for you Justin, whatever it is you are going through. ❤ let there be light and heals all your parts of hurt.",1 hari yang lalu
youtube,MkGEEEEEEE!!!,1 hari yang lalu
youtube,He deserves all of this and more <3 So happy to see him out there thriving and doing what he loves,1 hari yang lalu
youtube,Much MORE better than Sabrina carpenter 😂,1 hari yang lalu
youtube,W Mk.Gee,1 hari yang lalu
youtube,I need this on my spotifyyy!!! 😭😭,1 hari yang lalu
youtube,"I’m not crying, you’re… we are all crying! 😭",1 hari yang lalu
youtube,Our man is back again!!!,1 hari yang lalu
youtube,❤,1 hari yang lalu
youtube,❤piense Justin su niño merece crecer viendo un padre sano y feliz 🎉siga luchando,1 hari yang lalu
youtube,❤❤❤❤❤❤,1 hari yang lalu
youtube,so proud of him. so proud :) keep going !!!!!,1 hari yang lalu
youtube,nunca me haran odiarte justin 💜,1 hari yang lalu
youtube,That kid is just incredibly talented. You could put him in an empty room and he could still make something outta nothing.,1 hari yang lalu (diedit)
youtube,fireeeeeeeeeeeeeeeee,1 hari yang lalu
youtube,great justin,1 hari yang lalu
youtube,I love Justin Bieber this my 10 weak friend 💜,1 hari yang lalu
youtube,🦋🎶🦋🎶🦋🎶🦋🎶🦋🎶🦋🎶🦋🫶🦋,1 hari yang lalu
youtube,Gość wyszedł w gumowcach i pozamiatał,1 hari yang lalu
youtube,Yeah well the strait is open tonight.,1 hari yang lalu
youtube,JUST MUSIC AND JUSTIN. A REAL ARTISTS,1 hari yang lalu
youtube,even if he is still like that This video still one of the most viewed  cause he is JUSTIN BIEBER. WE LOVE YOU JUSTIN. GOD BLESS YOU AND YOUR FAMILY.,1 hari yang lalu
youtube,BIEBERCHELLA ❤,1 hari yang lalu
youtube,Just do what make u happy! We love u baby Bieber,1 hari yang lalu
youtube,Gross,1 hari yang lalu
youtube,😍😍😍😍😍,1 hari yang lalu
youtube,Mk.Gee x Justin Bieber would’ve been so awesome to see in person,1 hari yang lalu
youtube,"❌I’m a fellow Ontarian.
First time ever hearing J.B. perform 
…and I just don’t get it 🫤 !!",1 hari yang lalu
youtube,Thank you Justin for healing our inner child!🤘,1 hari yang lalu
youtube,❤,1 hari yang lalu
youtube,"this is so pure, so good, so natural.",1 hari yang lalu
youtube,My shaylaaaaaa ❤❤❤❤❤❤,1 hari yang lalu
youtube,❤❤❤❤,1 hari yang lalu
youtube,Ilove you jussss,1 hari yang lalu
youtube,I need this on Spotify please,1 hari yang lalu
youtube,❤❤,1 hari yang lalu
youtube,The Freddie Mercury of our generation ❤,1 hari yang lalu
youtube,Belibers foreverrrrrrr!!!,1 hari yang lalu
youtube,"3:00
Let’s go 🎉",1 hari yang lalu
youtube,Loved seeing and hearing Justin. Very bubble gum but loved this style for him.,1 hari yang lalu
youtube,Justin Bieber is a Power Bottom!!!!!,1 hari yang lalu
youtube,Closer and closer and CLOSAAHH,1 hari yang lalu
youtube,"Media is wild, this is AMAZING",1 hari yang lalu
youtube,te amo justin te amo mk gee !!!!!!!!!!!!!,1 hari yang lalu
youtube,how many times have I watched this... yes,1 hari yang lalu
youtube,Is that Dan on guitar?!?!,1 hari yang lalu
youtube,everyone is hungry for JB performance live ❤,1 hari yang lalu
youtube,🔥🔥🔥🔥🔥🔥🔥🔥,1 hari yang lalu
youtube,1:26 ❤❤❤,1 hari yang lalu (diedit)
youtube,"me parece a mi ,es un efecto o  q? se escucha alguien cantar y el micrfono llega mas tarde?",1 hari yang lalu
youtube,Me da tristeza no escuchar a nadie cantar 😢 porque yo si me sé todo el álbum nuevo y no sé inglés 😂,1 hari yang lalu
youtube,That was cool,1 hari yang lalu
youtube,"BENDICIONES JUSTIN 
BLESSINGS JUSTIN",1 hari yang lalu
youtube,Lean is not good for you folks! Bieber is a great example!,1 hari yang lalu
youtube,I love him. I think he gets better and better,1 hari yang lalu
